cardRef,state,brandCode,holderNameRaw,balanceTxt,currencyCode,internationalFlag,expiryTxt,cvvTxt,pinTxt,maxDailyTxTxt,maxTxAmountTxt,issuingCountryCode,notesRaw,providerCode,providerFeePctTxt,providerDailyLimitTxt,providerPriorityTxt,providerState,providerCountry,txKind,txAmountTxt,txRequestRef
VC-11956,B,02,USER 11956,"7816,11",EUR,Y,07/33,942,7978,45,"2788,74",PT,Legacy note 11956,ADYEN,3.87,3443,5,B,USA,C,"870,16",a70021c2-2c55-4552-9e69-d32f913c575f
VC-11957,B,04,USER 11957,"368,26",BRL,Y,11/31,318,8309,44,"4984,53",PT,Legacy note 11957,SQUARE,2.87,1285,2,B,USA,P,"8401,79",5dc9488d-c458-480f-9de5-1f646450fbd5
VC-11958,B,03,USER 11958,"1540,39",EUR,Y,01/30,981,3498,29,"3024,38",FR,Legacy note 11958,STRIPE,3.72,10686,4,B,France,T,"7722,36",9a696cbb-64ee-4663-b741-fbe6a2e719c1
VC-11959,A,04,USER 11959,"9144,50",EUR,N,03/27,762,4407,49,"3039,97",BR,Legacy note 11959,ADYEN,2.36,2615,4,B,USA,C,"2671,42",11f7fae1-0eef-4c66-98e3-cd6b9efd69e3
VC-11960,A,03,USER 11960,"83,71",BRL,N,03/35,199,4590,22,"1338,98",BR,Legacy note 11960,SQUARE,1.49,4636,3,B,Spain,T,"6752,66",85a8a87d-482d-4ce7-ba36-7de2b18a46c9
VC-11961,A,05,USER 11961,"4507,16",BRL,N,05/28,784,2646,17,"4748,13",BR,Legacy note 11961,SQUARE,0.52,14670,1,A,USA,P,"4271,58",aab66224-ae28-4233-809c-9edc07037c19
VC-11962,A,02,USER 11962,"2235,08",BRL,N,02/31,607,2153,33,"525,48",US,Legacy note 11962,SQUARE,3.03,10621,2,B,Brazil,T,"1419,71",19c04daf-e88c-4643-83c1-d15d028f997d
VC-11963,B,04,USER 11963,"3164,22",EUR,N,10/27,108,7960,24,"1476,08",FR,Legacy note 11963,SQUARE,2.51,1908,1,B,France,C,"7175,06",acbdbc53-853c-4dcf-b60d-747981558a97
VC-11964,A,01,USER 11964,"4243,76",USD,Y,07/33,945,1378,37,"2041,29",ES,Legacy note 11964,SQUARE,2.94,12269,1,B,Portugal,P,"5946,11",2fce300b-87c4-4f3e-a750-701bbc985332
VC-11965,B,04,USER 11965,"1686,23",USD,Y,04/31,649,1871,28,"3148,09",PT,Legacy note 11965,SQUARE,4.80,6582,2,A,USA,P,"863,66",33f77749-202d-42f8-89fc-9ff94ef82c8f
VC-11966,B,01,USER 11966,"1829,18",EUR,N,04/29,410,1949,26,"4086,34",BR,Legacy note 11966,SQUARE,2.59,3167,2,B,Brazil,T,"7924,22",86acf031-6eb5-4160-8c30-4316b8108fa6
VC-11967,B,02,USER 11967,"9968,16",EUR,N,06/28,443,3061,48,"427,75",PT,Legacy note 11967,SQUARE,1.67,5219,4,A,Portugal,P,"5227,70",7a0c8daf-56b4-424d-82ff-fc45b2822c38
VC-11968,A,01,USER 11968,"8609,74",USD,Y,09/31,460,7380,8,"3869,65",FR,Legacy note 11968,STRIPE,4.62,12317,4,B,Spain,P,"3554,49",909dbf93-3f34-4a7f-8db0-7239993298a6
VC-11969,A,04,USER 11969,"3946,07",EUR,N,09/29,948,6643,29,"2316,11",US,Legacy note 11969,SQUARE,4.94,4431,1,B,Portugal,C,"3681,37",997c49f9-5759-4f66-8dc2-3fb4c50002db
VC-11970,B,05,USER 11970,"6425,91",USD,Y,06/34,457,9009,31,"1639,79",FR,Legacy note 11970,PAYPAL,4.88,10540,1,A,Portugal,P,"9114,27",8a446eb5-3812-47df-8e80-9e9d342be698
VC-11971,A,01,USER 11971,"7302,45",EUR,Y,02/29,674,7803,28,"1495,75",FR,Legacy note 11971,ADYEN,3.54,19431,4,A,France,P,"2637,61",7cd3f373-de1c-4879-aa3a-95c511d6ad5d
VC-11972,B,01,USER 11972,"4384,28",EUR,N,09/25,393,8931,24,"1702,74",BR,Legacy note 11972,STRIPE,3.89,2847,1,B,Spain,C,"1228,32",cb4e7569-d783-457b-87b2-52903647a404
VC-11973,A,01,USER 11973,"2233,08",BRL,Y,02/28,389,4623,33,"4269,30",BR,Legacy note 11973,SQUARE,3.21,5828,2,B,Portugal,P,"6043,66",3748a33b-dcea-4684-9385-003edaa0ff4b
VC-11974,B,01,USER 11974,"2497,37",BRL,N,12/25,625,3429,7,"529,25",FR,Legacy note 11974,STRIPE,2.02,10406,3,B,USA,T,"3685,64",d8cb54d5-dd80-4a9a-90cc-e769ac10a79f
VC-11975,B,04,USER 11975,"4682,50",BRL,Y,03/27,931,7370,7,"1492,40",BR,Legacy note 11975,PAYPAL,2.05,15314,1,A,France,T,"8480,22",07dff8a9-6fc8-49ab-8329-158a15cc9c7a
VC-11976,A,05,USER 11976,"9389,08",BRL,N,04/26,555,7203,5,"2072,69",FR,Legacy note 11976,SQUARE,2.03,16237,3,B,Brazil,C,"1025,98",231d5b2d-df2a-44fb-b9b5-b58ed19b33fd
VC-11977,B,02,USER 11977,"5958,26",USD,Y,12/27,910,3925,33,"3252,97",BR,Legacy note 11977,SQUARE,3.87,11556,3,B,Portugal,T,"1014,88",24ba0ec6-68c9-415f-bdb2-a2261dba08d4
VC-11978,A,04,USER 11978,"3741,26",EUR,Y,10/30,274,8336,25,"129,05",BR,Legacy note 11978,PAYPAL,4.43,2375,4,A,France,T,"5521,27",69505992-a309-4fd9-9541-172a0a7ae56c
VC-11979,A,02,USER 11979,"8452,45",USD,Y,09/35,786,9109,42,"4157,26",US,Legacy note 11979,ADYEN,3.22,16158,1,B,Portugal,C,"3757,46",fccf2a26-f03d-45c5-ba9a-d48a3bd04818
VC-11980,B,05,USER 11980,"8395,87",USD,N,01/28,496,9211,19,"2642,07",FR,Legacy note 11980,SQUARE,3.45,17214,2,A,Brazil,C,"4004,87",e370b784-80dd-4724-8c68-8dad594f1a2c
VC-11981,B,02,USER 11981,"7411,23",EUR,N,02/30,468,9726,33,"2912,99",US,Legacy note 11981,PAYPAL,0.84,9261,5,A,France,T,"814,30",9d2403e0-299b-44cb-8d23-ad404e613843
VC-11982,B,01,USER 11982,"3578,06",USD,Y,11/26,347,2190,34,"100,55",BR,Legacy note 11982,PAYPAL,3.07,14505,4,B,USA,T,"3429,39",7406365c-6c26-42ed-a90f-9d621d59e633
VC-11983,B,01,USER 11983,"4745,77",BRL,Y,12/28,616,1548,23,"1188,43",US,Legacy note 11983,ADYEN,2.67,9431,4,A,Portugal,P,"2570,50",14f86a67-a3b9-47f1-9f4e-fb5a60b4f24d
VC-11984,B,01,USER 11984,"3367,02",USD,Y,09/28,682,6069,5,"4112,47",BR,Legacy note 11984,STRIPE,1.63,18686,5,B,Spain,T,"563,64",f84a9f15-bdb3-4f5a-88da-004b00fe037c
VC-11985,A,01,USER 11985,"160,98",EUR,N,06/32,717,9692,38,"4594,50",BR,Legacy note 11985,ADYEN,1.25,16328,2,B,Spain,P,"1378,36",fce934b6-5563-4ee4-8c06-56e2347f84bc
VC-11986,B,01,USER 11986,"9862,58",BRL,Y,01/27,504,7779,44,"1740,17",ES,Legacy note 11986,ADYEN,4.03,17270,4,A,USA,P,"1115,81",a0df2887-ae66-48b4-8403-d41dd0fc3b25
VC-11987,A,03,USER 11987,"7967,00",USD,Y,11/31,305,4773,18,"963,75",US,Legacy note 11987,STRIPE,1.48,8220,5,A,Portugal,C,"8616,03",f5db266f-a565-4ada-95a2-011c26a9128f
VC-11988,A,02,USER 11988,"2735,16",BRL,N,04/28,134,4007,49,"3034,92",FR,Legacy note 11988,SQUARE,1.55,13178,3,A,USA,P,"2705,38",25058f5b-188a-4fd3-a1e0-539810ce5053
VC-11989,A,05,USER 11989,"1391,14",EUR,N,03/33,213,9414,44,"2174,27",ES,Legacy note 11989,PAYPAL,1.49,16519,3,A,Brazil,P,"8560,14",015e6680-1f0a-4074-adf1-6c4405ec00a8
VC-11990,A,03,USER 11990,"4814,54",EUR,Y,05/28,836,3537,8,"2471,91",FR,Legacy note 11990,PAYPAL,2.30,4942,4,B,Portugal,P,"3832,43",638da1d5-a93d-464c-8081-2d64ce185fee
VC-11991,A,05,USER 11991,"7524,53",EUR,Y,05/27,386,3315,44,"280,55",US,Legacy note 11991,ADYEN,1.17,744,3,B,USA,P,"3448,76",fd9e551e-1010-4834-a820-e735c6ab2eb7
VC-11992,A,01,USER 11992,"4710,58",EUR,Y,02/33,193,5786,17,"3542,51",ES,Legacy note 11992,SQUARE,4.66,18195,3,A,Portugal,T,"5144,62",6c936195-e8d6-4f58-9479-9560c3fbc920
VC-11993,B,04,USER 11993,"9555,27",USD,Y,02/32,351,2926,11,"2347,48",FR,Legacy note 11993,STRIPE,1.40,17829,2,A,USA,T,"5707,71",a0813340-7481-4592-a26e-f441361c1157
VC-11994,B,05,USER 11994,"8410,67",BRL,N,05/29,534,9639,23,"3962,47",FR,Legacy note 11994,STRIPE,2.45,17859,4,B,France,T,"4869,62",5a3d2995-35df-4f37-b7b1-b4e44e931dc6
VC-11995,B,01,USER 11995,"5528,98",BRL,N,03/32,641,9464,14,"4950,27",PT,Legacy note 11995,ADYEN,1.80,6960,4,A,USA,T,"3824,11",1a79d137-eadf-4623-96d8-ff76d63b7a36
VC-11996,A,02,USER 11996,"2969,04",EUR,N,06/32,128,6540,23,"819,49",BR,Legacy note 11996,STRIPE,3.15,2833,5,B,Spain,P,"7829,91",13e2f1a5-229a-447f-8be0-3241f6737c57
VC-11997,A,03,USER 11997,"7530,41",EUR,N,01/32,868,8131,12,"4468,45",ES,Legacy note 11997,PAYPAL,2.13,15367,3,A,USA,C,"3098,47",4f1bf2e2-d674-42c8-a95a-8ffce3ff2fd4
VC-11998,A,01,USER 11998,"5729,95",BRL,Y,07/33,201,1705,14,"4252,18",FR,Legacy note 11998,PAYPAL,3.32,6265,2,A,USA,C,"3770,40",120b8c88-a3bc-4c06-8221-c26d7871afc6
VC-11999,B,01,USER 11999,"5405,92",BRL,N,02/25,487,7079,17,"3201,29",US,Legacy note 11999,STRIPE,1.97,7543,2,A,USA,T,"5872,31",e212370a-b973-40ff-a1ad-ee075f4a86eb
VC-12000,B,05,USER 12000,"1904,24",EUR,Y,04/26,557,6872,4,"847,94",ES,Legacy note 12000,PAYPAL,2.85,11856,3,A,Spain,T,"1187,10",e9c62b17-feea-4072-b841-1ce6f802c4ab
VC-12001,B,01,USER 12001,"5504,07",BRL,Y,12/30,592,9644,46,"1497,70",US,Legacy note 12001,PAYPAL,3.76,11701,3,B,Spain,T,"768,49",2f4baf9b-f251-48a0-9543-ad036f262830
VC-12002,B,01,USER 12002,"4970,29",BRL,N,09/35,730,5385,26,"3247,32",ES,Legacy note 12002,STRIPE,2.49,6323,3,B,USA,T,"4643,93",7dfd80c9-d0fd-43d1-9676-edb4c39b94f0
VC-12003,A,02,USER 12003,"169,33",EUR,Y,07/27,885,1510,43,"1575,07",US,Legacy note 12003,SQUARE,4.16,9237,2,A,France,P,"2757,13",38307f6b-bae7-478e-b46f-73b65f3be634
VC-12004,A,02,USER 12004,"5348,85",BRL,Y,04/28,437,2831,17,"2763,48",ES,Legacy note 12004,ADYEN,4.53,6620,2,A,Spain,C,"3593,09",29916447-4c83-484c-b9bc-9eb00dae20fa
VC-12005,B,04,USER 12005,"3583,39",USD,Y,08/29,289,5231,28,"1418,54",US,Legacy note 12005,ADYEN,4.20,19483,4,B,USA,P,"1871,68",0a3a6198-4365-4407-a1d9-30950120f180
VC-12006,B,05,USER 12006,"611,08",BRL,Y,08/25,284,9453,7,"4173,71",PT,Legacy note 12006,ADYEN,3.64,12378,1,A,France,C,"6584,54",4aca50f2-9ca9-44cc-bf6d-03abf45075c8
VC-12007,A,04,USER 12007,"6137,94",USD,N,09/32,353,1441,19,"2715,58",PT,Legacy note 12007,SQUARE,1.72,1622,4,B,Spain,C,"3335,70",1f40513e-1e30-4cc9-9657-a86889bff10c
VC-12008,A,04,USER 12008,"5691,69",USD,N,10/31,218,3270,3,"2463,44",US,Legacy note 12008,ADYEN,2.32,9663,2,B,Portugal,P,"6324,87",bcfabf05-5ba5-45b8-94fc-a320e8e02fad
VC-12009,A,02,USER 12009,"1014,17",USD,Y,06/31,195,9351,4,"486,40",FR,Legacy note 12009,ADYEN,4.99,7264,5,A,Brazil,T,"8484,21",ceb1b397-455c-4081-8556-339444082d44
VC-12010,B,04,USER 12010,"5030,13",USD,N,05/30,596,6532,33,"306,77",US,Legacy note 12010,ADYEN,4.15,17549,2,B,Spain,C,"9787,00",497aef35-66b6-4b47-b246-8c18115cc8fd
VC-12011,B,02,USER 12011,"878,40",EUR,N,09/27,309,2789,32,"3583,19",PT,Legacy note 12011,PAYPAL,3.63,4078,1,A,USA,T,"4271,58",df11004f-da40-410e-ac8c-d9fa55a5f2b2
VC-12012,B,03,USER 12012,"6738,63",BRL,Y,01/29,279,3726,26,"4185,11",ES,Legacy note 12012,STRIPE,3.74,15454,2,A,Portugal,T,"2279,69",1239790a-3284-4e94-8690-a0ef75aadb2e
VC-12013,B,04,USER 12013,"3309,15",USD,N,05/28,280,4430,42,"4466,60",BR,Legacy note 12013,SQUARE,2.93,15533,2,A,Portugal,C,"680,59",466d5525-faae-482b-a7e9-b32753c74556
VC-12014,A,04,USER 12014,"3653,74",EUR,Y,04/27,580,4233,38,"1886,32",PT,Legacy note 12014,ADYEN,0.62,17050,2,B,Brazil,C,"6148,82",676dc17d-098b-4044-9f9f-0bbd230312e6
VC-12015,A,02,USER 12015,"6992,09",USD,Y,05/27,549,1267,22,"4476,81",PT,Legacy note 12015,PAYPAL,0.59,2335,3,A,Portugal,C,"434,33",aa640ce8-61c3-48d5-8788-00098ace7207
VC-12016,A,02,USER 12016,"7948,97",EUR,N,06/33,362,3427,4,"3677,65",US,Legacy note 12016,SQUARE,3.36,5534,4,B,Spain,P,"860,45",1d7bd824-40e6-4983-ba6d-c1d428415d2a
VC-12017,B,02,USER 12017,"1691,54",USD,Y,01/25,637,5392,45,"2282,10",ES,Legacy note 12017,PAYPAL,1.41,9724,3,B,Brazil,T,"2870,01",5d85e87e-de4c-45ac-a5e1-fef042f13d2e
VC-12018,A,01,USER 12018,"1075,06",EUR,N,01/27,911,2732,18,"4303,61",US,Legacy note 12018,PAYPAL,3.15,17920,1,A,Portugal,C,"9560,45",3f9e6620-250f-4933-8f7c-bafec28e5bc8
VC-12019,B,04,USER 12019,"5500,89",EUR,N,07/31,136,5994,7,"1712,28",US,Legacy note 12019,STRIPE,1.08,976,5,A,Spain,P,"1270,03",741d8390-a58b-400c-9db3-bc000f54ba31
VC-12020,B,02,USER 12020,"7545,23",USD,N,07/30,618,2836,14,"3867,45",BR,Legacy note 12020,STRIPE,4.78,9023,3,A,Brazil,T,"1361,77",043e8983-24ba-4efd-827c-45826bdbfba7
VC-12021,B,05,USER 12021,"6945,58",USD,N,11/28,123,9374,38,"3547,08",US,Legacy note 12021,STRIPE,4.26,18873,3,A,Portugal,P,"6571,41",ee4a5b3d-94e6-4022-a892-c647a72a6dff
VC-12022,B,05,USER 12022,"3100,86",USD,N,07/35,919,8979,11,"1386,86",ES,Legacy note 12022,PAYPAL,3.64,18900,1,B,Portugal,P,"8832,39",b7e12a51-38cb-4e5a-9e8e-df219bdd0fb9
VC-12023,A,03,USER 12023,"7005,70",EUR,Y,08/33,351,3256,40,"2651,17",ES,Legacy note 12023,ADYEN,4.07,10057,4,B,France,C,"5930,74",78bfacc0-d9ba-4f82-82b7-b42538fac1af
VC-12024,B,03,USER 12024,"5970,64",USD,Y,02/34,692,4802,37,"4612,65",PT,Legacy note 12024,PAYPAL,2.55,4933,2,A,France,T,"6578,38",749a0ebf-6962-4291-be28-332b4fcb0db7
VC-12025,A,02,USER 12025,"3032,40",USD,N,10/33,321,8943,28,"4423,53",BR,Legacy note 12025,ADYEN,1.38,16099,3,A,France,P,"7545,54",ce3f05bd-5e8f-4122-9dbc-d67c99b52896
VC-12026,B,04,USER 12026,"5158,82",USD,N,03/28,771,2232,13,"2742,45",FR,Legacy note 12026,SQUARE,1.39,12043,4,A,Spain,C,"1895,04",6a88a7c7-0b76-4f4d-8aff-dcedcd678da6
VC-12027,A,05,USER 12027,"8759,03",BRL,Y,09/31,241,9974,42,"4303,26",BR,Legacy note 12027,SQUARE,3.35,19823,5,A,USA,T,"8648,32",1aae3567-a177-419f-9d05-e99b8f960527
VC-12028,A,01,USER 12028,"2128,71",BRL,Y,10/31,962,1813,43,"1131,71",PT,Legacy note 12028,STRIPE,0.81,15365,5,A,Brazil,T,"4399,08",9ee2d500-58ac-485c-ac23-b45d4752bc24
VC-12029,B,05,USER 12029,"6721,00",EUR,Y,05/31,904,7654,18,"294,98",PT,Legacy note 12029,ADYEN,2.42,12752,5,A,France,P,"2068,13",2b4fa8f5-fdb0-4312-9d6f-ccd371d0b960
VC-12030,A,03,USER 12030,"4765,78",BRL,N,11/25,864,3570,42,"1773,68",US,Legacy note 12030,ADYEN,2.39,4764,3,A,USA,T,"7884,33",3bbe0438-7a73-45a0-b7ec-0e09e18a16cc
VC-12031,A,04,USER 12031,"7374,50",USD,N,06/26,297,4295,49,"1334,53",FR,Legacy note 12031,STRIPE,4.65,2545,2,A,USA,P,"4909,13",765e3d0f-45b2-4e73-a75a-2f85092168b6
VC-12032,B,01,USER 12032,"6313,73",EUR,Y,12/25,738,9410,37,"4685,32",PT,Legacy note 12032,STRIPE,5.00,752,2,B,France,T,"2683,60",25d3c857-c1c7-4ead-9ff4-8cd0c3d9b9c7
VC-12033,B,04,USER 12033,"2524,85",EUR,Y,10/34,647,1849,7,"1271,25",PT,Legacy note 12033,STRIPE,4.36,14889,2,B,France,T,"7339,19",288110f2-4c23-4dde-9f68-4c109aaf8e2d
VC-12034,A,02,USER 12034,"4987,29",EUR,N,02/27,465,1517,9,"2698,63",BR,Legacy note 12034,ADYEN,2.21,1978,1,A,Portugal,T,"9153,06",b1b6839e-655c-4b93-982b-e57349354beb
VC-12035,A,03,USER 12035,"8452,49",BRL,Y,06/30,707,6081,17,"4330,51",PT,Legacy note 12035,STRIPE,3.80,13223,3,A,Portugal,T,"9449,11",d4b9e8dd-c6eb-4e5d-8c40-b257afe3d83e
VC-12036,A,01,USER 12036,"1658,47",USD,Y,02/28,420,9876,7,"4816,89",ES,Legacy note 12036,PAYPAL,0.53,7450,4,B,Portugal,C,"7437,52",82f82140-ffdc-4795-bc1e-7bd18acbbd70
VC-12037,B,04,USER 12037,"4765,11",EUR,N,04/31,762,9790,24,"1019,75",PT,Legacy note 12037,STRIPE,3.39,8856,3,B,Portugal,C,"3183,08",088a7784-b6bc-4180-9a45-0eb1b88fa19f
VC-12038,B,02,USER 12038,"6779,49",BRL,N,08/34,753,3167,9,"225,39",US,Legacy note 12038,STRIPE,4.97,2278,5,B,USA,C,"9400,68",d9b4714e-9648-40eb-87ac-904f70583b54
VC-12039,B,05,USER 12039,"7951,34",BRL,Y,08/33,324,7931,4,"1602,70",FR,Legacy note 12039,SQUARE,2.38,16230,1,A,France,P,"3161,87",7a18080f-4bb3-4124-a24d-bf75dd8839df
VC-12040,B,05,USER 12040,"1267,90",EUR,Y,04/32,567,7617,18,"3915,92",ES,Legacy note 12040,SQUARE,3.44,19575,2,B,Portugal,C,"5555,93",f9e6e0d8-fa4a-4c1b-96a3-cf6f3ed64270
VC-12041,B,04,USER 12041,"830,79",USD,Y,06/32,624,3844,41,"3897,06",US,Legacy note 12041,STRIPE,2.20,4891,1,B,USA,P,"6462,87",4d5ba64c-642a-41da-a580-e3350f505caf
VC-12042,A,05,USER 12042,"8899,94",BRL,N,04/33,820,8333,2,"3702,26",ES,Legacy note 12042,SQUARE,3.77,14848,4,A,Portugal,C,"4487,09",4b1c9a9d-6fd7-4934-b184-46b422a32956
VC-12043,A,04,USER 12043,"4812,63",BRL,N,02/33,102,8794,38,"2032,75",US,Legacy note 12043,PAYPAL,4.19,12572,2,A,USA,T,"8838,38",42dfe960-9592-4ba0-a730-0404463d02fe
VC-12044,A,04,USER 12044,"9761,60",EUR,N,10/29,302,6147,28,"3933,88",ES,Legacy note 12044,STRIPE,4.63,1693,5,A,Brazil,P,"4703,75",f9d4f8e6-93ca-44cb-90c9-21a8f57bf403
VC-12045,B,03,USER 12045,"8711,08",EUR,N,02/25,659,3134,15,"3383,29",US,Legacy note 12045,STRIPE,3.08,4694,2,B,Spain,T,"4531,86",23a039f9-dbea-45bf-a6fc-00e2a202c3d5
VC-12046,A,02,USER 12046,"7481,53",EUR,N,04/25,681,7664,17,"781,53",PT,Legacy note 12046,SQUARE,1.65,5661,2,A,USA,P,"8840,54",1b7d7af1-cc87-4c8e-a1e9-7ffc579c3bd2
VC-12047,B,04,USER 12047,"4012,42",BRL,N,04/30,474,8637,27,"2821,86",BR,Legacy note 12047,STRIPE,4.81,4684,4,B,USA,P,"940,91",598484e1-7b29-45e2-b73b-064d0f9c8789
VC-12048,A,03,USER 12048,"6064,98",EUR,Y,05/26,987,5763,20,"3457,04",PT,Legacy note 12048,ADYEN,1.82,2450,1,B,Brazil,P,"9945,40",08926ce7-d918-4fd7-94bc-18a03dfee1a7
VC-12049,A,05,USER 12049,"3637,63",USD,Y,12/29,240,1600,31,"3123,54",FR,Legacy note 12049,SQUARE,2.67,2100,1,B,USA,T,"4559,67",a7525eb3-122a-4a92-b3fe-ddb10830c491
VC-12050,A,04,USER 12050,"5862,43",USD,N,10/28,135,7475,24,"1058,80",US,Legacy note 12050,STRIPE,0.71,9580,4,A,Brazil,T,"9005,95",a71a5a7e-5e75-4a3d-a9cd-65778b8db7f8
VC-12051,B,03,USER 12051,"1794,36",EUR,Y,05/32,962,7020,7,"2167,47",US,Legacy note 12051,STRIPE,4.46,19547,2,B,Brazil,P,"878,68",b28fc8ba-82e1-4ec5-8b69-7c297992580e
VC-12052,A,05,USER 12052,"5940,47",USD,N,03/28,509,7428,48,"1214,74",ES,Legacy note 12052,SQUARE,1.07,15691,5,B,France,T,"7649,35",8a7a7666-b3de-4aa7-ae41-983ef01fd4f1
VC-12053,A,01,USER 12053,"9354,28",EUR,N,08/29,613,1089,14,"2427,74",PT,Legacy note 12053,STRIPE,3.38,3257,4,A,USA,C,"5835,31",ca267c83-505b-4e7e-a346-8795630520c2
VC-12054,A,02,USER 12054,"173,15",EUR,N,08/26,676,3669,50,"3919,68",US,Legacy note 12054,SQUARE,2.21,13111,2,B,France,C,"9306,46",d5ff2747-4e34-4ba6-9824-041b26433f91
VC-12055,A,02,USER 12055,"3750,80",EUR,N,11/28,318,3543,36,"4829,52",BR,Legacy note 12055,STRIPE,3.74,14906,4,B,Portugal,T,"9088,14",2f54cddc-1ed7-4c96-9e4a-baa541fb8b6d
VC-12056,B,04,USER 12056,"9607,07",USD,Y,12/32,117,8150,49,"4576,16",ES,Legacy note 12056,STRIPE,3.07,16288,5,B,USA,T,"6669,14",60c33ca7-a4f3-4af8-8d6d-483bb0ef0d7d
VC-12057,A,03,USER 12057,"7319,16",BRL,Y,05/26,615,2922,22,"795,70",FR,Legacy note 12057,SQUARE,1.79,8661,5,B,France,C,"5068,92",987b976f-7def-4984-9b5b-139a63d92172
VC-12058,B,02,USER 12058,"4054,84",EUR,N,10/32,813,8716,20,"1648,09",ES,Legacy note 12058,STRIPE,4.90,18068,4,B,Portugal,C,"9696,39",a45cb69d-336f-4419-be1b-223ea6748bec
VC-12059,B,05,USER 12059,"4817,50",EUR,N,09/33,204,7665,6,"1851,67",BR,Legacy note 12059,ADYEN,2.96,11579,1,A,France,P,"252,62",627ac5a9-252b-49cb-8977-a0703118101f
VC-12060,A,03,USER 12060,"6966,83",EUR,Y,06/30,857,3662,43,"2687,03",FR,Legacy note 12060,SQUARE,1.86,7463,1,B,Brazil,C,"2477,77",fd5c17c0-6665-435b-b22d-742f2a992238
VC-12061,B,04,USER 12061,"1036,62",EUR,N,08/29,398,3471,14,"442,19",FR,Legacy note 12061,SQUARE,2.16,5563,2,B,Portugal,P,"3490,56",a061e08b-feab-498c-866b-ad2ade9e40fe
VC-12062,A,03,USER 12062,"454,71",EUR,N,04/35,725,4819,15,"4032,59",PT,Legacy note 12062,PAYPAL,2.74,6974,2,A,USA,T,"50,05",0ffecf0a-9aff-436b-bd35-d2ce9cf81afa
VC-12063,B,01,USER 12063,"6006,67",USD,N,08/31,796,7400,46,"4174,20",BR,Legacy note 12063,PAYPAL,4.98,5396,4,B,Brazil,C,"6320,66",b5c05d78-9420-4944-8582-e6df2d29c7a9
VC-12064,B,02,USER 12064,"6921,99",USD,Y,08/35,895,1486,10,"4304,77",BR,Legacy note 12064,ADYEN,3.98,916,3,B,Portugal,T,"6333,09",d3761e73-4014-4722-b2e0-01dfae0ce8a3
VC-12065,B,05,USER 12065,"1396,35",USD,Y,12/31,543,7333,32,"364,64",FR,Legacy note 12065,ADYEN,1.27,15303,5,A,USA,C,"8488,88",b272caf0-aad7-4068-97ce-4ad34368baeb
VC-12066,A,04,USER 12066,"876,74",USD,Y,03/28,101,8802,10,"2146,59",BR,Legacy note 12066,STRIPE,4.89,12715,1,A,Portugal,C,"6170,89",3bbe4d8d-c614-4fb0-a7e7-321d7c13aba5
VC-12067,A,03,USER 12067,"3837,48",USD,N,07/30,592,6953,16,"4037,92",ES,Legacy note 12067,STRIPE,4.04,1427,3,A,Spain,C,"4105,11",50aa4324-6e6f-47df-82ea-d78b299f5451
VC-12068,B,04,USER 12068,"6509,35",EUR,N,06/25,101,8293,47,"4546,53",ES,Legacy note 12068,PAYPAL,1.08,8558,3,A,Spain,C,"293,68",a6cc72b6-dfa0-484d-9c54-6d20d8ced2e8
VC-12069,A,02,USER 12069,"6150,29",EUR,N,05/27,896,7604,17,"3063,38",PT,Legacy note 12069,STRIPE,1.89,9843,5,B,France,C,"9790,70",1a9ee327-2407-405a-afc0-d19a8ed4eece
VC-12070,B,04,USER 12070,"8806,59",USD,Y,10/25,473,4867,24,"1842,27",BR,Legacy note 12070,ADYEN,3.97,7897,2,A,USA,P,"199,23",2141655f-e1df-4262-bebe-c69864b19bb1
VC-12071,A,03,USER 12071,"417,25",USD,N,10/27,234,6462,38,"2005,22",FR,Legacy note 12071,PAYPAL,3.13,3177,4,A,Portugal,C,"2309,85",c3011f18-63f0-40f7-beed-174db310d548
VC-12072,A,02,USER 12072,"758,08",BRL,N,02/35,303,2973,10,"3532,24",BR,Legacy note 12072,SQUARE,3.45,12156,5,B,France,T,"3273,99",3fb0a978-f531-4e97-9553-3c5961f5bacc
VC-12073,B,05,USER 12073,"7268,86",USD,N,04/34,878,2283,34,"3266,82",US,Legacy note 12073,PAYPAL,2.20,16511,2,B,Spain,T,"8061,84",bb7d3ca1-a965-4648-b6f1-65fd02829eeb
VC-12074,B,05,USER 12074,"6976,96",EUR,N,08/30,956,4175,16,"2338,38",US,Legacy note 12074,ADYEN,4.53,19232,1,B,USA,C,"790,16",b2527b52-2d72-470b-b0fa-61a27c7b639d
VC-12075,A,04,USER 12075,"5347,01",BRL,Y,02/30,240,9244,13,"1459,46",PT,Legacy note 12075,ADYEN,2.78,7029,1,B,Spain,P,"5278,47",89072863-380a-4bf2-a78e-10ec79b893e5
VC-12076,A,03,USER 12076,"638,29",EUR,Y,09/28,364,5133,8,"2758,93",BR,Legacy note 12076,PAYPAL,0.79,11377,3,A,France,C,"1302,95",92eb255e-c51b-441c-9416-5bf325b8bfe0
VC-12077,A,01,USER 12077,"5129,86",USD,N,09/26,505,6318,46,"364,83",BR,Legacy note 12077,ADYEN,4.57,9586,4,A,Spain,T,"5326,06",9e265b8e-6e9c-425d-9d62-9e0688bf97d3
